Id,Label,timeset,Degree,modularity_class,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,clustering,triangles,eigencentrality
10696,"GARTH, DONNA",,14,5,19,5,0.350185,0.360357,5247.042036,0.000067,0,0.56044,51,0.00676
10697,ZOMBIE/SIMON GARTH,,12,5,16,5,0.350408,0.360581,5515.792937,0.000057,0,0.666667,44,0.007187
10698,"WATSON-PARKER, MARY",,1116,10,5163,4,0.432956,0.484354,2675146.682173,0.005966,0,0.022897,14246,0.363736
10699,"WATSON, ANNA",,274,10,861,4,0.427372,0.453061,46639.889094,0.000645,0,0.170209,6366,0.157175
10700,"SPAULDING, PETER",,36,2,76,4,0.389355,0.407662,2060.828373,0.000095,0,0.430159,271,0.040737
10701,MACHINE MAN/X-51,,254,2,526,4,0.474392,0.490237,41718.731665,0.00053,0,0.405683,13035,0.335962
10702,JOCASTA,,210,2,514,4,0.463358,0.480649,39739.099658,0.000459,0,0.406972,8931,0.272013
10703,"GARVIN, GEARS",,45,2,63,4,0.418783,0.437901,1686.018746,0.00011,0,0.618182,612,0.077849
10704,ULTRON,,178,2,602,4,0.454166,0.472467,17535.706452,0.000383,0,0.354091,5578,0.227987
10705,"CALDRONE, JAVIER",,35,10,46,4,0.413721,0.432768,2048.265853,0.000097,0,0.72605,432,0.05546
10706,"JAMESON, J. JONAH",,914,10,3393,4,0.50917,0.535252,780673.641005,0.002141,0,0.080376,33536,0.557196
10707,DOLMAN,,24,10,33,4,0.365319,0.379969,199.566472,0.000072,0,0.655797,181,0.018392
10708,"URICH, BEN",,399,10,1046,4,0.45771,0.482334,126623.447081,0.000933,0,0.125439,9960,0.235815
10709,"KWAN, TERRY",,34,10,46,4,0.393272,0.411829,626.029763,0.000092,0,0.69697,391,0.046314
10710,OVERRIDE/DR. GREGORY,,62,10,97,4,0.375585,0.393524,2232.992943,0.000161,0,0.409307,774,0.03482
10711,ICEMAN/ROBERT BOBBY,,1354,6,6116,4,0.447891,0.504598,1405277.711975,0.00456,0,0.031323,28691,0.62861
10712,"THOMPSON, EUGENE FLA",,344,10,1450,4,0.455593,0.478949,91768.74207,0.000808,0,0.153129,9034,0.219298
10713,"THORSON, DR. WALTER",,29,10,32,4,0.400729,0.419556,684.282009,0.000081,0,0.817734,332,0.04775
10714,"MAXWELL, MORRIS",,33,10,55,4,0.371587,0.387952,1530.040212,0.000104,0,0.50947,269,0.023274
10715,"LUMLEY, JUDY",,13,10,13,4,0.368375,0.383442,125.401826,0.000046,0,0.961538,75,0.015124
10716,",""JAMESON, J. JONAH",,34,10,280,4,0.427723,0.448111,16347.297193,0.000123,0,0,0,0.060639
10717,",""DOLMAN",,2,6,2,5,0.32257,0.342908,108.758471,0.000022,0,0,0,0.004557
10718,",""URICH, BEN",,16,10,66,5,0.382395,0.4099,5441.783561,0.000072,0,0,0,0.028504
10719,",""KWAN, TERRY",,7,2,8,5,0.370782,0.398166,1305.446187,0.000038,0,0,0,0.021101
10720,",""OVERRIDE/DR. GREGORY",,4,10,6,5,0.3238,0.34464,187.198123,0.000029,0,0,0,0.005387
10721,",""ICEMAN/ROBERT BOBBY",,37,6,464,4,0.429288,0.449325,16329.744503,0.000127,0,0,0,0.061568
10722,"GRANT, GLORIA GLORY",,260,10,758,4,0.419254,0.444798,28643.881226,0.000594,0,0.172468,5807,0.145099
10723,"FAIRMONT, HANNAH",,86,4,229,4,0.405824,0.426581,4028.91309,0.000182,0,0.480985,1758,0.088733
10724,"MCCORMICK, BARRY",,7,10,7,5,0.358175,0.370152,0,0.000028,0,1,21,0.012167
10725,TOKKOTS,,31,4,52,5,0.36205,0.375788,358.111445,0.000075,0,0.709677,330,0.028491
10726,STAR THIEF II,,8,5,8,4,0.356341,0.368314,0,0.000031,0,1,28,0.012847
10727,GARGOYLE II/ISAAC CH,,262,5,718,4,0.470989,0.488249,66348.016876,0.000567,0,0.371004,12685,0.320191
10728,KUBIK,,35,7,45,4,0.393449,0.41218,485.232738,0.000085,0,0.616807,367,0.058788
10729,CLOUD,,43,5,142,4,0.400376,0.419972,1688.422008,0.000109,0,0.472868,427,0.050032
10730,MANSLAUGHTER,,26,5,52,4,0.378787,0.395736,265.514868,0.000071,0,0.643077,209,0.034356
10731,",""NORRISS, SISTER BARB",,32,5,197,5,0.414493,0.437785,17798.737429,0.000117,0,0,0,0.057232
10732,",""STAR THIEF II",,1,13,1,6,0.280777,0.288016,0,0.000017,0,0,0,0.000549
10733,",""GARGOYLE II/ISAAC CH",,20,6,69,5,0.399182,0.424994,5572.47932,0.000077,0,0,0,0.042612
10734,",""KUBIK",,3,2,3,5,0.306993,0.321777,11.546671,0.000023,0,0,0,0.004001
10735,",""CLOUD",,4,6,17,5,0.337057,0.360822,127.258444,0.000026,0,0,0,0.009194
10736,"SOUTHERN, CANDY",,163,8,375,4,0.425197,0.447137,6933.235238,0.000333,0,0.317125,4187,0.169547
10737,INTERLOPER,,25,5,56,4,0.37876,0.395672,160.143869,0.000067,0,0.683333,205,0.034544
10738,MOONDRAGON/HEATHER D,,567,2,1793,4,0.488809,0.510593,167550.343406,0.001146,0,0.189591,30422,0.520972
10739,",""SOUTHERN, CANDY",,12,6,40,5,0.38342,0.41006,2299.984985,0.000052,0,0,0,0.02911
10740,",""MANSLAUGHTER",,3,13,14,5,0.324838,0.345486,57.130286,0.000023,0,0,0,0.006153
10741,",""INTERLOPER",,3,13,10,5,0.324838,0.345486,57.130286,0.000023,0,0,0,0.006153
10742,",""MOONDRAGON/HEATHER D",,31,2,234,5,0.417226,0.439752,11391.803019,0.000109,0,0,0,0.058907
10743,",""DRAGON OF THE MOON",,3,13,4,5,0.324838,0.345486,57.130286,0.000023,0,0,0,0.006153
10744,",""HUMAN TORCH/JOHNNY S",,49,7,920,4,0.436085,0.454929,28255.887188,0.000168,0,0.003401,4,0.070859
10745,",""BEYONDER",,21,6,57,5,0.401376,0.427126,6447.147085,0.000079,0,0,0,0.044649
10746,DRAGON OF THE MOON,,11,5,12,5,0.358408,0.370843,0,0.000035,0,1,55,0.020752
10747,HUMAN TORCH/JOHNNY S,,1349,7,6093,4,0.524257,0.558562,826460.526297,0.002911,0,0.068391,62183,0.837948
10748,BEYONDER,,227,8,428,4,0.467299,0.48417,24679.121496,0.000462,0,0.332969,8541,0.274303
10749,DR. OCTOPUS/OTTO OCT,,228,10,744,4,0.463399,0.481272,50150.250143,0.000511,0,0.261574,6769,0.22366
10750,"WARD, SEN. STEWART",,40,10,78,4,0.379035,0.396518,324.767488,0.000098,0,0.648718,506,0.051314
10751,BULLSEYE II/BENJAMIN,,92,10,174,4,0.400391,0.420866,21363.12092,0.000231,0,0.240086,1005,0.065336
10752,MISTER HYDE/CALVIN Z,,200,1,334,4,0.442875,0.464293,17326.434297,0.000413,0,0.306131,6092,0.217586
10753,COACHWHIP,,71,1,151,4,0.391208,0.4106,1406.58721,0.000149,0,0.581087,1444,0.077268
10754,COBRA/KLAUS VORHEES,,230,1,449,4,0.454581,0.474559,29376.648624,0.000467,0,0.282893,7450,0.233199
10755,ASP II/CLEO,,148,1,363,4,0.402212,0.424801,5432.182277,0.000294,0,0.305571,3324,0.108521
10756,BUSHMASTER II/QUINCY,,86,1,182,4,0.401995,0.422342,6578.27422,0.000186,0,0.472503,1727,0.075341
10757,FER DE LANCE/TERESA,,68,1,169,4,0.405966,0.425983,1707.633179,0.000147,0,0.631694,1439,0.08095
10758,BLACK MAMBA/TANYA SE,,166,1,374,4,0.416427,0.439115,9711.305475,0.000332,0,0.305659,4186,0.138193
10759,BLACK RACER/,,67,1,139,4,0.393094,0.412651,901.101305,0.000138,0,0.541384,1197,0.069801
10760,ROCK PYTHON,,76,1,175,4,0.407742,0.428026,2564.395257,0.000164,0,0.584912,1667,0.089906
10761,ANACONDA/BLANCHE SIT,,161,1,379,4,0.422871,0.445078,9923.370143,0.000322,0,0.326786,4209,0.140789
10762,PUFF ADDER,,76,1,194,4,0.403019,0.423237,2033.460215,0.000162,0,0.556491,1586,0.083538
10763,BOOMSLANG/,,77,1,176,4,0.403097,0.423388,1533.237662,0.000162,0,0.570403,1669,0.086988
10764,RATTLER,,101,1,226,4,0.40644,0.427332,3146.558412,0.000207,0,0.446337,2254,0.093676
10765,COPPERHEAD III/DAVIS,,62,1,134,4,0.396242,0.415765,756.30788,0.00013,0,0.597039,1129,0.065991
10766,"MOREAU, DAVID",,50,8,127,4,0.393375,0.41222,480.407297,0.000109,0,0.773061,947,0.073231
10767,"RANSOME, JENNIFER AM",,116,8,208,4,0.425474,0.445916,6914.588852,0.00024,0,0.443778,2960,0.139309
10768,"MOREAU, PHILLIP",,104,8,191,4,0.41287,0.43367,4133.904845,0.000215,0,0.468633,2510,0.118435
10769,HAVOK/ALEX SUMMERS,,1098,6,4081,4,0.438227,0.488201,2263222.930995,0.003875,0,0.037317,22474,0.518906
10770,WIPEOUT,,47,8,116,4,0.394118,0.412915,395.717966,0.000104,0,0.794635,859,0.071373
10771,DAZZLER II/ALLISON B,,376,8,1043,4,0.479491,0.497924,82579.914441,0.000762,0,0.263135,18551,0.405215
10772,LONGSHOT,,222,8,628,4,0.455017,0.474439,109152.445521,0.000486,0,0.304676,7474,0.23857
10773,"SUMMERS, MADELYNE MA",,244,8,669,4,0.445863,0.467717,110841.261136,0.000538,0,0.28955,8584,0.226855
10774,COLOSSUS II/PETER RA,,1015,8,4730,4,0.511716,0.540106,368170.581614,0.002037,0,0.104255,53650,0.739599
10775,",""ROGUE /",,37,6,613,4,0.432938,0.452151,17413.586979,0.000127,0,0,0,0.064946
10776,",""RANSOME, JENNIFER AM",,8,6,17,5,0.367363,0.394182,965.702053,0.000038,0,0,0,0.023642
10777,",""MOREAU, PHILLIP",,8,6,15,5,0.356974,0.383293,621.430257,0.000038,0,0,0,0.019536
10778,",""MALICE IV",,5,6,16,5,0.336688,0.359928,258.637025,0.00003,0,0,0,0.011325
10779,",""COLOSSUS II/PETER RA",,38,6,724,4,0.418833,0.44135,12895.244161,0.000127,0,0,0,0.062404
10780,",""HAVOK/ALEX SUMMERS",,43,6,301,4,0.421182,0.441446,143759.54839,0.000159,0,0.015504,14,0.055142
10781,",""SUMMERS, MADELYNE MA",,18,6,86,5,0.376846,0.403979,4591.679364,0.000071,0,0,0,0.033105
10782,",""SUMMERS, NATHAN CHRI",,28,6,213,4,0.414131,0.437199,15092.949364,0.000106,0,0,0,0.052243
10783,",""POLARIS/LORNA DANE",,28,6,277,4,0.407949,0.432177,7552.523971,0.000097,0,0,0,0.054669
10784,",""MR. SINISTER/NATHAN",,10,6,23,5,0.342004,0.366382,666.348081,0.000043,0,0,0,0.0171
10785,",""DAZZLER II/ALLISON B",,18,6,108,5,0.391179,0.417336,3594.971049,0.000068,0,0,0,0.043355
10786,",""N'ASTIRH",,8,6,13,5,0.37229,0.399251,1730.374605,0.00004,0,0,0,0.018768
10787,",""LONGSHOT",,9,6,65,5,0.357292,0.383605,1022.391241,0.000042,0,0,0,0.021438
10788,MALICE IV,,66,8,153,4,0.382059,0.400725,653.389183,0.00014,0,0.632168,1356,0.074727
10789,"SUMMERS, NATHAN CHRI",,576,8,2005,4,0.483937,0.5076,371146.250912,0.001271,0,0.128768,21324,0.414283
10790,POLARIS/LORNA DANE,,560,8,2018,4,0.486848,0.508997,152623.295042,0.001131,0,0.171288,26810,0.479384
10791,MR. SINISTER/NATHAN,,242,6,544,5,0.381794,0.405289,133835.886367,0.000917,0,0.062069,1810,0.113909
10792,N'ASTIRH,,106,8,210,4,0.427986,0.447712,3402.103406,0.000215,0,0.501887,2793,0.140384
10793,GATEWAY,,180,8,384,4,0.419304,0.442332,13468.181366,0.000367,0,0.287027,4624,0.155316
10794,"TILBY, TRISH/PATRICI",,290,8,633,4,0.458756,0.479628,61858.555041,0.000615,0,0.24336,10198,0.276654
10795,",""TILBY, TRISH/PATRICI",,22,6,85,4,0.412707,0.435961,8872.454129,0.000085,0,0,0,0.045516
10796,"CONOVER, REV. WILLIA",,13,8,17,4,0.365051,0.379427,69.220291,0.000041,0,0.987179,77,0.022868
10797,"CONOVER, HANNAH",,13,8,14,4,0.365051,0.379427,69.220291,0.000041,0,0.987179,77,0.022868
10798,",""CONOVER, HANNAH",,2,6,2,5,0.326515,0.347147,69.220291,0.000021,0,0,0,0.005812
10799,",""GATEWAY",,6,6,24,5,0.338171,0.36174,300.621667,0.000032,0,0,0,0.01385
10800,WOLFSBANE/RAHNE SINC,,531,8,2217,4,0.488123,0.508901,247022.854994,0.001061,0,0.189184,26621,0.47735
10801,WARLOCK III,,278,8,1035,4,0.465715,0.484545,49543.408175,0.000566,0,0.318625,12268,0.311118
10802,SUNSPOT/ROBERTO DACO,,510,8,1910,4,0.469379,0.494803,260197.755411,0.001045,0,0.155954,20242,0.385757
10803,MAGIK/ILLYANA RASPUT,,262,8,1062,4,0.463276,0.482142,23410.257394,0.000513,0,0.328712,11239,0.29034
10804,MAGNETO/MAGNUS/ERIC,,764,6,2985,5,0.422341,0.463413,403435.628466,0.002337,0,0.04873,14203,0.403156
10805,CANNONBALL II/SAM GU,,637,8,2741,4,0.488809,0.512836,345892.896083,0.001339,0,0.130116,26357,0.462521
10806,MIRAGE II/DANIELLE M,,389,8,1482,4,0.463852,0.486653,150092.166751,0.000818,0,0.186415,14068,0.315096
10807,",""WARLOCK III",,14,6,63,5,0.380596,0.407405,2447.942121,0.000056,0,0,0,0.032903
10808,",""SUNSPOT/ROBERTO DACO",,29,6,164,4,0.413033,0.435618,16806.077211,0.000109,0,0.041872,17,0.048333
10809,",""MAGIK/ILLYANA RASPUT",,17,6,104,5,0.394177,0.42015,4363.511244,0.000067,0,0,0,0.04093
10810,",""MAGNETO/MAGNUS/ERIC",,29,6,281,4,0.426517,0.447081,11972.724969,0.000103,0,0,0,0.058604
10811,",""CANNONBALL II/SAM GU",,28,6,284,5,0.403845,0.428769,9635.927558,0.000101,0,0,0,0.047198
10812,",""MIRAGE II/DANIELLE M",,23,6,111,5,0.399502,0.424894,8450.437247,0.000087,0,0,0,0.046991
10813,S'YM,,135,8,289,4,0.422273,0.443521,12225.899968,0.000278,0,0.429077,3881,0.152717
10814,",""WOLFSBANE/RAHNE SINC",,30,6,189,4,0.413901,0.437087,10762.815508,0.000106,0,0,0,0.057124
10815,",""S'YM",,8,6,15,5,0.359978,0.386456,779.224938,0.000038,0,0,0,0.020166
10816,"GRIFFITH, D.W.",,88,13,111,4,0.413164,0.43375,11849.611442,0.000212,0,0.34117,1306,0.097962
10817,MACE,,9,13,12,5,0.352538,0.363151,57.601857,0.000034,0,0.638889,23,0.011311
10818,"CAGE, LUKE/CARL LUCA",,601,13,1436,4,0.492824,0.514513,354394.534139,0.001303,0,0.155574,28050,0.511413
10819,",""MOREAU, DAVID",,4,6,20,5,0.335616,0.358486,213.403629,0.000027,0,0,0,0.010472
10820,PIPELINE/CORMICK GRI,,107,8,201,4,0.418833,0.439418,4627.652676,0.000219,0,0.459707,2607,0.128186
10821,PUNCHOUT,,39,8,55,4,0.382479,0.400294,410.928372,0.000088,0,0.692308,513,0.054662
10822,HAWKSHAW,,59,8,86,4,0.397873,0.417369,1635.556054,0.00013,0,0.603156,1032,0.081243
10823,",""PIPELINE/CORMICK GRI",,10,6,17,5,0.37229,0.399128,1360.902309,0.000044,0,0,0,0.025546
10824,",""PUNCHOUT",,2,6,3,5,0.326688,0.347484,107.073111,0.000021,0,0,0,0.0056
10825,MOLECULE MAN/OWEN RE,,153,7,420,4,0.454146,0.471509,8877.683972,0.000313,0,0.466116,5420,0.217652
10826,",""THOR/DR. DONALD BLAK",,52,2,983,4,0.438208,0.456541,30018.40484,0.000176,0,0,0,0.071574
10827,"JARVIS, EDWIN",,1303,2,4480,4,0.44516,0.500758,1457114.057625,0.004743,0,0.026473,22456,0.566268
10828,GHOST RIDER II/JOHNN,,267,5,599,4,0.468432,0.486381,236224.361387,0.000679,0,0.189378,6725,0.246316
10829,ANT-MAN/DR. HENRY J.,,1077,2,4431,4,0.513857,0.543483,520261.766273,0.002286,0,0.085718,49667,0.729318
10830,",""JARVIS, EDWIN",,37,2,508,5,0.419237,0.442327,13791.401136,0.000129,0,0,0,0.056348
10831,",""TIGRA/GREER NELSON",,28,2,246,5,0.408763,0.433329,10185.094078,0.000102,0,0,0,0.054968
10832,"ARBOGAST, BAMBI",,184,2,423,4,0.443025,0.46379,47673.593265,0.000434,0,0.243882,4106,0.183251
10833,EGGHEAD/PROF. ELIHAS,,71,2,129,4,0.439778,0.457635,5704.640002,0.000167,0,0.54326,1350,0.119209
10834,"STARR, TRIXIE TRISH",,55,5,92,4,0.395942,0.415318,693.654005,0.000126,0,0.514478,764,0.070804
10835,"STANKOWICZ, FABIAN",,194,1,393,4,0.450326,0.470224,18748.885282,0.000405,0,0.347204,6500,0.231394
10836,",""EGGHEAD/PROF. ELIHAS",,9,2,26,5,0.36185,0.388842,795.944449,0.000042,0,0,0,0.021563
10837,",""STARR, TRIXIE TRISH",,4,2,8,5,0.344533,0.369619,201.545031,0.000027,0,0,0,0.012191
10838,",""HERCULES [GREEK GOD]",,39,2,604,5,0.430474,0.450465,16217.317286,0.000132,0,0,0,0.065795
10839,",""BLACK WIDOW/NATASHA",,41,2,372,4,0.429518,0.449732,20211.778134,0.000144,0,0,0,0.064434
10840,",""ANT-MAN/DR. HENRY J.",,44,2,942,4,0.434958,0.453915,23274.826664,0.000152,0,0,0,0.068213
10841,",""MOON KNIGHT/MARC SPE",,26,2,115,5,0.42385,0.444964,34729.728976,0.000102,0,0,0,0.056028
10842,",""JOCASTA",,14,2,88,5,0.380278,0.40764,1925.461554,0.000057,0,0,0,0.033534
10843,HERCULES [GREEK GOD],,983,2,3514,4,0.51034,0.538262,373756.17035,0.001973,0,0.107703,51983,0.734251
10844,BLACK WIDOW/NATASHA,,1242,2,4507,4,0.443835,0.497645,1491573.070966,0.004597,0,0.033278,25646,0.596411
10845,MOON KNIGHT/MARC SPE,,436,3,1089,4,0.491224,0.508071,288593.125714,0.00098,0,0.220584,20918,0.431452
10846,DRAX/ARTHUR DOUGLAS,,296,8,971,4,0.473467,0.490947,50769.9813,0.000602,0,0.351741,15357,0.345892
10847,"HARDY, MORGAN MACNEI",,6,1,7,5,0.372795,0.388375,117.321406,0.000028,0,0.666667,10,0.013031
10848,",""HARDY, MORGAN MACNEI",,2,2,2,5,0.320401,0.339927,11.743339,0.00002,0,0,0,0.005607
10849,SPIDER-MAN CLONE/BEN,,351,10,979,4,0.450034,0.474838,317692.550187,0.000879,0,0.130419,8011,0.222896
10850,KAINE,,128,10,282,4,0.379131,0.399416,19090.677191,0.000315,0,0.232283,1888,0.066759
10851,GREGOR,,23,10,49,4,0.361211,0.374733,704.021441,0.000068,0,0.505929,128,0.018843
10852,"RAVEN, LT. JACOB",,83,10,175,4,0.367609,0.384615,8982.841286,0.000222,0,0.339406,1155,0.037891
10853,"TREVANE, DET. CONNOR",,62,10,118,4,0.364516,0.380017,368.570731,0.000153,0,0.522475,988,0.033703
10854,GRIM HUNTER/KRAVINOF,,24,10,41,4,0.359309,0.372418,304.6742,0.000076,0,0.57971,160,0.016316
10855,"ELLIS, KEN",,127,10,263,4,0.373622,0.392973,6457.417965,0.000326,0,0.23647,1892,0.056219
10856,"BYRNES, GAYLE WATSON",,37,10,54,4,0.373809,0.390339,152.23969,0.000096,0,0.671171,447,0.036535
10857,TOMBSTONE/LONNIE THO,,144,10,320,4,0.392163,0.413921,23011.875533,0.000358,0,0.211733,2180,0.072929
10858,",""LEEDS, BETTY BRANT",,22,10,126,5,0.40201,0.427629,8377.711322,0.000088,0,0,0,0.039869
10859,",""KAINE",,6,10,17,5,0.335013,0.358634,402.167831,0.000034,0,0,0,0.008727
10860,SPIDERCIDE,,76,10,145,4,0.391884,0.411598,2548.860013,0.00017,0,0.446667,1273,0.079793
10861,JACKAL/MILES WARREN,,86,10,237,4,0.376221,0.394825,4051.259785,0.000208,0,0.350479,1281,0.050859
10862,JACK,,15,10,32,5,0.351517,0.362073,0.434881,0.000046,0,0.961905,101,0.013806
10863,"CAPUTO, DR. JULIA",,37,10,59,4,0.361086,0.375124,98.728246,0.000097,0,0.768769,512,0.025089
10864,GUARDIAN IV,,12,10,15,4,0.358396,0.370869,20.521377,0.000042,0,0.984848,65,0.013901
10865,",""SPIDER-MAN CLONE/BEN",,12,10,60,5,0.380388,0.407386,3108.904089,0.000054,0,0,0,0.024339
10866,",""RAVEN, LT. JACOB",,2,10,8,5,0.305654,0.321313,23.987877,0.000022,0,0,0,0.002613
10867,",""JACK",,1,10,3,5,0.302151,0.316616,0,0.000019,0,0,0,0.001782
10868,",""PARKER, MAY",,20,10,171,5,0.399594,0.425505,7021.363592,0.000082,0,0,0,0.037233
10869,GREEN GOBLIN IV/PHIL,,77,10,113,4,0.37444,0.392239,2799.450869,0.000192,0,0.336979,986,0.041588
10870,"STACY, GWEN (CLONE)",,55,10,102,4,0.367428,0.38333,671.394212,0.000127,0,0.416835,619,0.036322
10871,",""GREEN GOBLIN IV/PHIL",,1,10,4,5,0.302151,0.316616,0,0.000019,0,0,0,0.001782
10872,",""STACY, GWEN (CLONE)",,1,10,5,5,0.302151,0.316616,0,0.000019,0,0,0,0.001782
10873,",""SPIDER-MAN/PETER PAR",,48,10,965,4,0.436231,0.454913,31069.63846,0.00017,0,0,0,0.069178
10874,"BUCKNER, GRANT",,18,10,19,5,0.351517,0.362169,0.67029,0.000052,0,0.908497,139,0.01303
10875,STUNNER/ANGELINA BRA,,64,10,123,4,0.390389,0.410121,3836.751382,0.000157,0,0.431052,869,0.041992
10876,"TRAINER, DR. SEWARD",,80,10,203,4,0.372104,0.389804,1769.329102,0.000195,0,0.402532,1272,0.04199
10877,",""SPIDERCIDE",,5,10,10,5,0.358187,0.384954,935.484253,0.000033,0,0,0,0.012123
10878,",""BUCKNER, GRANT",,2,10,3,5,0.305654,0.321313,23.987877,0.000022,0,0,0,0.002613
10879,",""ELLIS, KEN",,2,10,12,5,0.304167,0.31939,17.966649,0.000022,0,0,0,0.002493
10880,",""STUNNER/ANGELINA BRA",,3,10,9,5,0.312545,0.330391,107.725561,0.000025,0,0,0,0.003931
10881,",""TRAINER, DR. SEWARD",,3,10,10,5,0.312545,0.330391,107.725561,0.000025,0,0,0,0.003931
10882,"TRAVELLER, DR. JUDAS",,46,10,113,4,0.361486,0.375914,142.82632,0.000116,0,0.694686,719,0.027679
10883,"TOWER, BLAKE",,137,10,221,4,0.425873,0.447321,25429.516389,0.000326,0,0.26213,2442,0.127678
10884,"LOCKER, MR.",,21,10,30,4,0.359123,0.37209,2.798631,0.000061,0,0.9,189,0.016552
10885,",""WATSON, ANNA",,11,10,71,5,0.373515,0.400953,2699.754302,0.000052,0,0,0,0.022335
10886,",""TOWER, BLAKE",,7,10,13,5,0.368674,0.395921,1396.346009,0.000039,0,0,0,0.016271
10887,",""LOCKER, MR.",,2,10,4,5,0.305654,0.321313,23.987877,0.000022,0,0,0,0.002613
10888,HINDSIGHT LAD/CARLTO,,85,3,245,4,0.390447,0.410416,4964.713228,0.000186,0,0.391317,1397,0.058339
10889,SPEEDBALL II/DARRION,,105,3,279,4,0.387865,0.408213,7606.799589,0.000233,0,0.304212,1661,0.062469
10890,GEE/ALEX POWER,,256,3,775,4,0.44924,0.47095,56473.86172,0.000523,0,0.217096,7086,0.22429
10891,TURBO II (A)/MICHIKO,,236,3,511,4,0.43494,0.458218,40309.320518,0.000485,0,0.21969,6092,0.182658
10892,BLACK CAT/FELICIA HA,,297,10,722,4,0.472759,0.490532,87922.304336,0.000653,0,0.254323,11179,0.291594
10893,D'SPAYRE,,92,5,135,4,0.416477,0.436792,19937.32707,0.00023,0,0.267559,1120,0.088028
10894,"PROUST, PAUL",,17,10,28,4,0.358889,0.371667,503.452604,0.000065,0,0.654412,89,0.013604
10895,",""D'SPAYRE",,6,5,8,5,0.34968,0.375408,1230.062637,0.000035,0,0,0,0.012284
10896,MACHETE/FERDINAND LO,,35,1,63,5,0.369391,0.384813,446.556935,0.000087,0,0.478992,285,0.037469
10897,ZARAN/MAXIMILLIAN ZA,,65,13,120,4,0.396212,0.415677,8569.272515,0.000163,0,0.332692,692,0.055607
10898,SILVER SABLE,,195,10,321,4,0.429748,0.452693,36685.182099,0.00043,0,0.240761,4554,0.169722
10899,TRICKSHOT,,16,2,32,5,0.347007,0.356813,33.005028,0.000049,0,0.733333,88,0.012312
10900,SWORDSMAN/JACQUES DU,,152,2,439,4,0.456051,0.473505,8053.537286,0.00032,0,0.465058,5337,0.217854
10901,SANDMAN/WILLIAM BAKE,,374,10,923,4,0.477168,0.496591,98084.588631,0.000788,0,0.20523,14315,0.352859
10902,"PEREGRINE, LE/FRANCK",,134,1,170,4,0.459261,0.475317,10003.595267,0.000282,0,0.758837,6762,0.230696
10903,RED SKULL II/ALBERT,,28,1,30,5,0.374534,0.390465,27621.522161,0.000107,0,0.357143,135,0.035808
10904,",""PEREGRINE, LE/FRANCK",,10,6,12,5,0.354008,0.380554,623.493632,0.000042,0,0,0,0.020022
10905,GUDRUN [ASGARDIAN],,35,4,58,5,0.359185,0.372547,61.856467,0.000077,0,0.82521,491,0.032358
10906,VOLSTAGG,,345,4,1596,4,0.459443,0.481911,62335.729875,0.000682,0,0.188052,11159,0.272068
10907,HOGUN [ASGARDIAN],,386,4,1642,4,0.466965,0.488976,74958.897913,0.000761,0,0.202194,15024,0.338887
10908,FANDRAL [ASGARDIAN],,390,4,1650,4,0.472952,0.493622,91307.161783,0.000776,0,0.202162,15335,0.345485
10909,VIZIER,,188,4,703,4,0.436961,0.458353,18242.692802,0.000373,0,0.302423,5316,0.172923
10910,ODIN [ASGARDIAN],,416,4,1900,4,0.469211,0.491642,107716.433594,0.000842,0,0.192308,16600,0.361567
10911,DOMINO III/BEATRICE/,,328,8,735,4,0.43115,0.457723,97720.477,0.000727,0,0.154322,8276,0.203485
10912,HYDROMAN/MORRIE BENC,,208,10,375,4,0.44013,0.461922,18618.644566,0.000434,0,0.258872,5573,0.195636
10913,STILT-MAN/WILBUR DAY,,126,10,167,4,0.429677,0.450402,12836.910224,0.000284,0,0.304889,2401,0.137814
10914,BLOCKADE/DEXTER PARI,,29,8,41,5,0.348327,0.358689,654.959601,0.000081,0,0.667488,271,0.012383
10915,"MERRYWEATHER, IRENE",,142,8,274,4,0.422392,0.44388,69713.047788,0.00039,0,0.185396,1856,0.099966
10916,BLAQUESMITH,,156,8,314,4,0.426744,0.448367,57281.479756,0.000384,0,0.259222,3134,0.124106
10917,"WORTHINGTON, KATHRYN",,30,8,59,4,0.368323,0.383761,252.19459,0.000079,0,0.657471,286,0.031456
10918,"WORTHINGTON, WARREN",,34,6,44,5,0.353122,0.364257,11218.34863,0.000125,0,0.181818,102,0.022811
10919,VULTURE/ADRIAN TOOME,,183,10,378,4,0.438742,0.459774,16752.321612,0.000387,0,0.307212,5116,0.181083
10920,VULTURE II/BLACKIE D,,14,10,22,4,0.357806,0.370166,0.095724,0.000045,0,0.978022,89,0.014917
10921,"OSBORN, HARRY",,237,10,981,4,0.455136,0.475301,46112.131479,0.000535,0,0.239612,6701,0.200888
10922,"STACY, CAPT. GEORGE",,58,10,180,4,0.376221,0.393907,727.442729,0.000141,0,0.486388,804,0.046101
10923,"STACY, GWEN",,86,10,437,4,0.392222,0.412611,3427.711959,0.000209,0,0.383858,1403,0.067405
10924,GREEN GOBLIN/NORMAN,,344,10,909,5,0.401825,0.430413,289960.302359,0.001368,0,0.051766,3054,0.147773
10925,",""VULTURE II/BLACKIE D",,1,10,1,6,0.286652,0.295756,0,0.000018,0,0,0,0.000711
