Id,Label,timeset,Degree,clustering,triangles,pageranks,eigencentrality,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Weighted Degree,Authority,Hub,componentnumber
14097,CAPTAIN ULTRA/GRIFFI,,52,0.702112,931,0.000461,0.095275,6,3,0.513057,0.525782,9.625503,80,0.010707,0.010707,0
14122,VOLCANA/MARSHA ROSEN,,130,0.570185,4781,0.000919,0.256434,3,2,0.534685,0.56487,90.78708,340,0.028781,0.028781,0
14126,FLYING TIGER,,93,0.597242,2555,0.000751,0.129975,6,3,0.523238,0.545742,82.439006,148,0.01432,0.01432,0
14180,HILDY [ASGARDIAN],,84,0.591222,2061,0.000663,0.152573,3,3,0.521603,0.54175,46.165227,243,0.017007,0.017007,0
14191,SPRITE,,72,0.62011,1585,0.000591,0.136956,6,3,0.517295,0.535096,36.604245,135,0.015364,0.015365,0
14194,RAVONNA LEXUS RENSLA,,51,0.71451,911,0.000446,0.127709,6,3,0.510183,0.523619,8.0531,141,0.014403,0.014403,0
14213,MOON KNIGHT DOPPELGA,,97,0.926761,4315,0.000707,0.233249,4,2,0.525433,0.548403,3.719531,141,0.026382,0.026382,0
14245,"TSURAYABA, MATSUO",,58,0.681186,1126,0.000507,0.102511,7,3,0.512008,0.527112,16.826073,124,0.011363,0.011363,0
14246,ERIC THE RED [SHI'AR,,73,0.631279,1659,0.000596,0.140352,7,3,0.518634,0.536261,32.420527,113,0.015671,0.015671,0
14257,"STRUCKER, ANDREA",,117,0.476864,3236,0.000876,0.198462,7,2,0.531002,0.558383,166.398582,203,0.022023,0.022023,0
14258,OMEGA RED/ARKADY ROS,,77,0.5581,1633,0.000622,0.134673,7,3,0.515432,0.535595,54.786174,133,0.015025,0.015025,0
14259,"STRUCKER, ANDREAS",,119,0.473864,3327,0.000888,0.202405,7,2,0.531565,0.559381,171.16439,214,0.022464,0.022464,0
14267,LEGION II/DAVID HALL,,116,0.585457,3905,0.000863,0.198663,7,2,0.53072,0.557884,77.894486,294,0.02202,0.02202,0
14269,ARABIAN KNIGHT/ABDUL,,155,0.731546,8731,0.001043,0.330195,6,2,0.541915,0.577345,60.70476,275,0.037515,0.037515,0
14284,SCORCHER/,,65,0.824038,1714,0.000581,0.077924,6,3,0.511224,0.528942,18.69826,66,0.008448,0.008448,0
14296,GUARDIAN/JAMES MACDO,,220,0.502283,12100,0.001453,0.406809,4,2,0.561659,0.60978,340.555023,574,0.045965,0.045965,0
14306,DAKIMH THE ENCHANTER,,78,0.830836,2495,0.000619,0.164174,6,2,0.520249,0.538922,15.637707,84,0.018456,0.018456,0
14355,THRENODY,,52,0.717949,952,0.000473,0.089874,7,3,0.510183,0.523952,10.587146,80,0.009908,0.009908,0
14361,"RAYMOND, ANN",,52,0.604072,801,0.000459,0.108429,6,3,0.510703,0.524285,14.896531,86,0.012188,0.012188,0
14424,KARKAS [DEVIANT],,89,0.541369,2120,0.000695,0.157458,6,3,0.522965,0.544245,59.922102,234,0.017681,0.017681,0
14425,AJAK/TECUMOTZIN [ETE,,145,0.702011,7329,0.000997,0.295402,6,2,0.538999,0.572355,75.255607,195,0.03353,0.033531,0
14486,ANGAR THE SCREAMER/D,,97,0.455541,2121,0.000751,0.152311,6,3,0.51971,0.54491,91.156654,123,0.017049,0.017049,0
14507,FLATMAN,,84,0.658061,2294,0.00069,0.125504,6,3,0.518634,0.53992,46.703029,141,0.013848,0.013848,0
14509,MR. IMMORTAL,,83,0.674111,2294,0.000683,0.126608,6,3,0.518365,0.539421,43.956739,138,0.013979,0.013979,0
14512,DOORMAN,,86,0.659644,2411,0.000701,0.132051,6,3,0.519171,0.540918,47.764507,147,0.014585,0.014585,0
14514,DINAH-SOAR,,85,0.661625,2362,0.000696,0.12879,6,3,0.518902,0.540419,46.938556,134,0.014217,0.014217,0
14551,"FORRESTER, CAPT. ALE",,79,0.683544,2106,0.000625,0.138659,7,3,0.514902,0.535928,22.258692,174,0.015409,0.015409,0
14555,MODAM,,55,0.571044,848,0.000492,0.091784,6,3,0.509146,0.524285,27.295824,73,0.010253,0.010253,0
14561,"FARREL, MIKE",,50,0.633469,776,0.000463,0.083515,6,3,0.510183,0.523287,13.424853,86,0.009309,0.00931,0
14590,BLACK KNIGHT IV/PROF,,89,0.691267,2707,0.000675,0.184343,6,2,0.523238,0.544411,26.244499,131,0.020773,0.020773,0
14614,CH'OD,,144,0.551962,5683,0.001026,0.258585,7,2,0.53871,0.571856,118.721523,450,0.028871,0.028871,0
14618,THING DOPPELGANGER,,89,0.921093,3607,0.000671,0.190212,4,2,0.523238,0.544411,3.883416,89,0.021478,0.021478,0
14619,VISION DOPPELGANGER,,97,0.868557,4044,0.000726,0.195343,4,2,0.525433,0.548403,11.148494,129,0.022062,0.022062,0
14620,BEAST DOPPELGANGER,,76,1,2850,0.000597,0.156175,4,2,0.51971,0.537924,0,76,0.017631,0.017631,0
14621,POLARIS DOPPELGANGER,,87,0.919808,3441,0.000665,0.172866,4,2,0.522692,0.543413,5.717012,88,0.019524,0.019524,0
14622,HUMAN TORCH DOPPELGA,,113,0.830752,5257,0.000822,0.235863,4,2,0.529878,0.556387,20.219691,159,0.026611,0.026611,0
14623,SILHOUETTE,,169,0.557129,7909,0.001161,0.321076,4,2,0.546049,0.584331,196.503549,449,0.036093,0.036093,0
14624,HULK DOPPELGANGER,,76,1,2850,0.000597,0.156175,4,2,0.51971,0.537924,0,76,0.017631,0.017631,0
14625,STRONG GUY DOPPELGAN,,90,0.919351,3682,0.000683,0.18553,4,2,0.523511,0.54491,5.640443,102,0.020931,0.020931,0
14626,CYCLOPS DOPPELGANGER,,117,0.824197,5593,0.000842,0.241061,4,2,0.531002,0.558383,20.19253,200,0.027229,0.027229,0
14627,KARNAK DOPPELGANGER,,76,1,2850,0.000597,0.156175,4,2,0.51971,0.537924,0,76,0.017631,0.017631,0
14628,PROFESSOR X DOPPELGA,,76,1,2850,0.000597,0.156175,4,2,0.51971,0.537924,0,76,0.017631,0.017631,0
14629,BLACK KNIGHT IV DOPP,,77,0.997949,2920,0.000603,0.15903,4,2,0.519979,0.538423,0.080923,77,0.017951,0.017951,0
14630,IRON MAN DOPPELGANGE,,138,0.764731,7229,0.000968,0.280655,4,2,0.536977,0.568862,38.335479,307,0.031712,0.031712,0
14631,PUCK DOPPELGANGER,,77,0.997949,2920,0.000603,0.15903,4,2,0.519979,0.538423,0.080923,77,0.017951,0.017951,0
14632,BLACK WIDOW DOPPELGA,,77,0.997949,2920,0.000603,0.15903,4,2,0.519979,0.538423,0.080923,77,0.017951,0.017951,0
14633,TRITON DOPPELGANGER,,79,0.987991,3044,0.000614,0.164758,4,2,0.520519,0.539421,0.494798,79,0.0186,0.0186,0
14634,SHE-HULK DOPPELGANGE,,99,0.897959,4356,0.000731,0.214334,4,2,0.525984,0.549401,7.547448,125,0.024198,0.024198,0
14635,WOLFSBANE DOPPELGANG,,118,0.858033,5923,0.000843,0.250675,4,2,0.531283,0.558882,14.682407,175,0.028333,0.028333,0
14636,NOVA DOPPELGANGER,,84,0.952955,3322,0.000642,0.176751,4,2,0.521875,0.541916,2.209359,84,0.019957,0.019957,0
14637,SPEEDBALL DOPPELGANG,,122,0.836472,6174,0.000866,0.258724,4,2,0.532412,0.560878,18.953179,208,0.029248,0.029248,0
14638,MR. FANTASTIC DOPPEL,,150,0.70613,7891,0.001045,0.293716,4,2,0.540453,0.57485,63.151247,345,0.033173,0.033173,0
14639,DAREDEVIL DOPPELGANG,,133,0.77136,6771,0.000938,0.270212,4,2,0.535542,0.566367,37.903891,266,0.03053,0.03053,0
14640,HERCULES DOPPELGANGE,,115,0.815256,5344,0.000832,0.237577,4,2,0.530439,0.557385,21.189152,171,0.026829,0.026829,0
14641,WOLVERINE DOPPELGANG,,129,0.775073,6399,0.000917,0.26252,4,2,0.5344,0.564371,32.54755,261,0.02965,0.02965,0
14665,HAWKEYE DOPPELGANGER,,71,0.970624,2412,0.000549,0.190576,4,2,0.518365,0.535429,0.43813,71,0.021558,0.021558,0
14666,DARKHAWK DOPPELGANGE,,90,0.950562,3807,0.000668,0.21601,4,2,0.523511,0.54491,2.721791,119,0.024426,0.024426,0
14667,BLACK KNIGHT V DOPPE,,77,0.977444,2860,0.000594,0.181243,4,2,0.519979,0.538423,1.361987,89,0.020505,0.020505,0
14668,NAMORITA DOPPELGANGE,,97,0.916237,4266,0.000709,0.230313,4,2,0.525433,0.548403,5.37492,161,0.026042,0.026042,0
14669,QUICKSILVER DOPPELGA,,86,0.979207,3579,0.000644,0.209022,4,2,0.522419,0.542914,0.670369,103,0.02364,0.02364,0
14670,NORTHSTAR DOPPELGANG,,84,0.983362,3428,0.000632,0.203497,4,2,0.521875,0.541916,0.449699,84,0.023019,0.023019,0
14671,BEAST DOPPELGANGER I,,93,0.934081,3996,0.000686,0.220921,4,2,0.524333,0.546407,3.857184,144,0.024988,0.024988,0
14672,USAGENT DOPPELGANGER,,90,0.963046,3857,0.000666,0.218568,4,2,0.523511,0.54491,1.25186,116,0.024727,0.024727,0
14673,MULTIPLE MAN DOPPELG,,93,0.937821,4012,0.000685,0.221819,4,2,0.524333,0.546407,3.391021,127,0.025095,0.025095,0
14674,SPIDER-WOMAN DOPPELG,,91,0.941636,3856,0.000673,0.218069,4,2,0.523785,0.545409,2.978759,105,0.024667,0.024667,0
14675,GAMBIT DOPPELGANGER,,92,0.953177,3990,0.000677,0.2234,4,2,0.524059,0.545908,1.673842,152,0.025276,0.025276,0
14676,PUCK DOPPELGANGER II,,101,0.874059,4414,0.000737,0.230955,4,2,0.526537,0.550399,10.853196,137,0.026116,0.026116,0
14691,FIRESTAR DOPPELGANGE,,70,0.989234,2389,0.000551,0.171496,4,3,0.517829,0.534764,0.401676,75,0.019412,0.019412,0
14692,THING DOPPELGANGER I,,116,0.769415,5132,0.000839,0.239284,4,2,0.53072,0.557884,30.102842,201,0.027019,0.027019,0
14693,ROGUE DOPPELGANGER,,62,0.945003,1787,0.000511,0.142608,4,3,0.515167,0.530439,1.412003,79,0.016099,0.016099,0
14700,ICEMAN DOPPELGANGER,,50,0.994286,1218,0.000439,0.127114,4,3,0.51227,0.524617,0.075282,50,0.01435,0.01435,0
14701,SILVER SURFER DOPPEL,,51,0.989804,1262,0.000445,0.129969,4,3,0.512532,0.525116,0.14071,51,0.01467,0.01467,0
14702,DRAX DOPPELGANGER,,57,0.948622,1514,0.000479,0.145115,4,3,0.514374,0.528277,0.948831,57,0.01638,0.01638,0
14710,KURSE/ALGRIM [ASGARD,,74,0.659015,1780,0.000588,0.1496,3,2,0.519171,0.536926,20.897846,182,0.016796,0.016796,0
14738,YELLOWJACKET III/HEN,,66,0.668998,1435,0.000541,0.142029,6,3,0.516495,0.532601,16.761062,143,0.015949,0.015949,0
14785,IRON MAN V/TEEN TONY,,79,0.674781,2079,0.000617,0.181493,6,2,0.520519,0.539421,27.022212,194,0.020345,0.020345,0
14804,GAEA,,99,0.557617,2705,0.000753,0.179206,3,2,0.525984,0.549401,63.884245,128,0.020176,0.020176,0
14825,"MADDICKS, ARTHUR ART",,136,0.492157,4518,0.00099,0.215137,7,2,0.536403,0.567864,143.377597,529,0.023844,0.023844,0
14845,BRAINCHILD,,68,0.650132,1481,0.000566,0.125467,7,3,0.517295,0.533766,23.93235,135,0.01398,0.01398,0
14846,LUPO,,63,0.686124,1340,0.000536,0.115897,7,3,0.513846,0.52994,17.459249,113,0.01292,0.01292,0
14867,"RICHARDS, FRANKLIN 2",,52,0.741327,983,0.000459,0.109593,7,3,0.511224,0.524617,8.463349,76,0.012203,0.012203,0
14868,SHIP,,128,0.522392,4246,0.00094,0.221234,7,2,0.534115,0.563872,146.988811,230,0.024611,0.024611,0
14872,GIDEON,,61,0.686339,1256,0.000527,0.099248,7,3,0.515432,0.530273,15.947263,165,0.010973,0.010973,0
14874,"CHORD, ANDREW",,71,0.618913,1538,0.000575,0.146668,4,2,0.518365,0.535429,29.26071,195,0.01643,0.01643,0
14876,FAMINE/AUTUMN ROLFSO,,70,0.673292,1626,0.000574,0.129805,7,3,0.516495,0.533932,24.35753,192,0.014379,0.014379,0
14881,GAUNTLET,,70,0.74824,1807,0.000573,0.137977,7,3,0.517028,0.534265,13.388818,186,0.015374,0.015374,0
14882,FOXBAT,,62,0.810682,1533,0.000523,0.12607,7,3,0.514902,0.530273,7.289912,133,0.014035,0.014035,0
14885,"RASPUTIN, MIKHAIL",,52,0.770739,1022,0.00046,0.108469,7,3,0.512794,0.525615,5.864771,141,0.012069,0.012069,0
14913,DEATHCRY [SHI'AR],,70,0.559834,1352,0.000577,0.125524,6,3,0.515432,0.533267,32.878501,161,0.014091,0.014091,0
14917,BLITZKRIEG/,,152,0.731701,8397,0.001028,0.322394,6,2,0.541037,0.575848,63.707633,228,0.036625,0.036625,0
14957,"HODGE, CAMERON",,94,0.598948,2618,0.000725,0.157452,7,2,0.524607,0.546906,48.288911,319,0.017417,0.017417,0
14964,SIKORSKY,,98,0.631811,3003,0.000736,0.192789,7,2,0.525708,0.548902,41.782016,223,0.021523,0.021523,0
15002,VALINOR,,121,0.837328,6079,0.000844,0.27014,6,2,0.53213,0.560379,24.700325,150,0.030725,0.030725,0
15004,"NEWMARK, LOTUS",,52,0.896682,1189,0.000453,0.131083,6,2,0.51332,0.525948,3.386022,91,0.014768,0.014768,0
15013,"ROSS, EVERETT KENNET",,77,0.556049,1627,0.000612,0.161052,6,2,0.519979,0.538423,44.754131,132,0.018067,0.018067,0
15016,NOVA DOPPELGANGER II,,85,0.885714,3162,0.000647,0.190191,4,2,0.522147,0.542415,6.517717,114,0.021482,0.021482,0
15088,GREMLIN/,,61,0.753005,1378,0.000506,0.142471,6,3,0.515167,0.530106,11.604259,102,0.016097,0.016097,0
15118,HOLOCAUST,,72,0.738263,1887,0.000592,0.130699,7,3,0.517562,0.535263,17.145019,109,0.014457,0.014457,0
15136,IRON FIST H'YLTHRI I,,56,0.817532,1259,0.000473,0.140032,6,2,0.514374,0.527944,5.78136,72,0.015752,0.015752,0
15205,"RITTER, DONALD",,55,0.546128,811,0.000499,0.07547,6,3,0.50276,0.520126,37.213958,88,0.008405,0.008405,0
15219,THUMBELLINA,,58,0.787054,1301,0.000507,0.104341,7,3,0.509146,0.525283,8.332768,75,0.011566,0.011566,0
15251,CHAMBER/JONOTHON STA,,102,0.562027,2895,0.00078,0.175594,7,3,0.526537,0.550732,67.244795,447,0.019474,0.019474,0
15252,EMPLATE/MARIUS ST. C,,61,0.796175,1457,0.000524,0.102199,7,3,0.504532,0.523287,9.009384,141,0.011284,0.011284,0
15326,KRANG [ATLANTEAN],,51,0.768627,980,0.000446,0.119139,6,3,0.510443,0.523786,5.340373,81,0.01343,0.01343,0
15386,"ROBERTSON, AMANDA",,53,0.71553,986,0.000493,0.062851,0,3,0.501251,0.518463,11.482539,151,0.006855,0.006855,0
15394,LEECH,,139,0.519758,4985,0.001006,0.224225,7,2,0.537265,0.569361,138.139564,505,0.024851,0.02485,0
15406,SCALPHUNTER,,80,0.673101,2127,0.000654,0.118822,7,3,0.507856,0.53177,28.211291,189,0.013068,0.013068,0
15418,TEFRAL,,70,0.726294,1754,0.000564,0.151849,6,2,0.518097,0.53493,13.425598,88,0.017109,0.017109,0
15490,SPUNJE,,79,0.868225,2675,0.000622,0.17196,6,2,0.520519,0.539421,7.539798,106,0.019321,0.019321,0
15491,ZCANN,,74,0.883747,2387,0.000595,0.156444,6,2,0.519171,0.536926,7.816534,96,0.017574,0.017574,0
15492,R'TEE,,79,0.868225,2675,0.000622,0.17196,6,2,0.520519,0.539421,7.539798,116,0.019321,0.019321,0
15493,NURO,,75,0.88973,2469,0.000598,0.163453,6,2,0.51944,0.537425,5.861512,106,0.01836,0.01836,0
15494,FIZ [SKRULL],,112,0.662484,4118,0.000824,0.231954,7,2,0.529598,0.555888,57.499013,229,0.025997,0.025997,0
15508,SCRAMBLER,,73,0.702055,1845,0.000607,0.111931,7,3,0.50504,0.527611,20.053719,138,0.012321,0.012321,0
15509,"KRAMER, STACEY",,61,0.606557,1110,0.000526,0.107425,7,3,0.515432,0.530273,25.404764,107,0.011889,0.011889,0
15511,RIPTIDE,,61,0.742077,1358,0.000535,0.093628,7,3,0.498507,0.519295,12.302885,90,0.010298,0.010298,0
15521,SLYDE,,68,0.759877,1731,0.000605,0.078378,6,3,0.512008,0.530439,58.257502,82,0.00848,0.00848,0
15556,"STEELE, BOBBY",,54,0.730259,1045,0.000489,0.086323,3,3,0.50504,0.521291,12.519141,134,0.009639,0.009639,0
15557,"PARETSKY, DR. GARY",,54,0.738644,1057,0.000487,0.089883,3,3,0.507599,0.522954,12.015183,142,0.01004,0.01004,0
15560,"RUIZ, RIGGER",,88,0.511755,1959,0.000691,0.145509,3,3,0.522419,0.54358,63.224214,205,0.016204,0.016204,0
15561,"RASSITANO, MAD DOG",,83,0.505436,1720,0.000661,0.133503,3,3,0.521061,0.541084,57.934678,185,0.014848,0.014848,0
15562,"JACKSON, ANDREW JOCK",,59,0.66277,1134,0.000509,0.103887,3,3,0.513846,0.528609,15.500968,129,0.011631,0.011631,0
15565,"FIELSTEIN, FIREWORKS",,59,0.669784,1146,0.00051,0.100956,3,3,0.513846,0.528609,15.397692,129,0.011293,0.011293,0
15647,CR'REEE,,112,0.618404,3844,0.000832,0.205541,7,3,0.529319,0.555722,56.684866,321,0.022932,0.022932,0
15648,MAM'SELLE HEPZIBAH,,138,0.564371,5335,0.000988,0.251385,7,2,0.536977,0.568862,102.935805,427,0.028059,0.028059,0
15649,RAZA LONGKNIFE,,147,0.548877,5890,0.001043,0.267716,7,2,0.53958,0.573353,122.640553,462,0.029899,0.029899,0
15686,SHAMROCK/MOLLY FITZG,,156,0.724897,8764,0.001048,0.333554,6,2,0.542208,0.577844,61.964154,252,0.037897,0.037897,0
15696,WINDSHEAR/COLIN ASHW,,77,0.652427,1909,0.000607,0.158514,4,3,0.51971,0.538257,31.468211,218,0.017837,0.017837,0
15700,"CLARKE, GENERAL JERE",,54,0.495458,709,0.000487,0.085057,4,3,0.51227,0.525948,30.280475,96,0.009486,0.009486,0
15725,CRIMSON DYNAMO V/DIM,,142,0.702827,7036,0.000975,0.30035,6,2,0.538131,0.570858,73.989836,243,0.034067,0.034067,0
15833,MEANY,,51,0.751373,958,0.000457,0.10102,7,3,0.509924,0.523453,7.141293,134,0.011256,0.011256,0
15835,EENY,,52,0.733032,972,0.000464,0.101637,7,3,0.510183,0.523952,8.8991,144,0.011321,0.011321,0
15836,MAGGOTT/JAPHETH,,58,0.730792,1208,0.000499,0.117914,7,3,0.513583,0.52811,10.843205,168,0.013146,0.013146,0
15861,PLAGUE,,53,0.785922,1083,0.000479,0.08398,7,3,0.508114,0.522954,6.462021,134,0.009241,0.009241,0
15863,APE/,,53,0.738026,1017,0.00048,0.080014,7,3,0.502256,0.519128,8.660705,109,0.008817,0.008817,0
15865,ERG,,52,0.74359,986,0.000474,0.078883,7,3,0.502004,0.518629,8.223202,105,0.008693,0.008693,0
15887,"EDGERTON, GAYLE",,52,0.890649,1181,0.000469,0.089432,7,3,0.5,0.517299,3.311851,71,0.009857,0.009857,0
15940,BEDLAM/JESSE AARONSO,,60,0.689831,1221,0.000514,0.107252,7,3,0.512794,0.528277,13.860438,183,0.011877,0.011877,0
15944,"CORSI, TOM",,113,0.525442,3325,0.000845,0.182539,7,3,0.529598,0.556221,93.79406,211,0.020261,0.020261,0
16045,"LELAND, HARRY",,60,0.739548,1309,0.000512,0.117824,7,3,0.515167,0.529774,21.217221,123,0.013079,0.013078,0
16046,ARAKI [SHI'AR],,65,0.666827,1387,0.000551,0.112411,7,3,0.513057,0.530106,19.144093,119,0.012522,0.012522,0
16053,EARTHQUAKE,,79,0.715677,2205,0.000627,0.154693,7,3,0.518634,0.538257,19.907629,126,0.017368,0.017368,0
16054,NIGHTSIDE,,64,0.742063,1496,0.000544,0.119499,7,3,0.512008,0.529108,13.730441,97,0.013363,0.013363,0
16055,SMASHER IV,,88,0.704023,2695,0.000685,0.170156,7,3,0.522692,0.543746,25.903909,151,0.019066,0.019066,0
16056,HUSSAR,,71,0.729577,1813,0.000578,0.137576,7,3,0.515963,0.533932,14.406127,123,0.015437,0.015437,0
16061,"CARTER, JIMMY",,59,0.684395,1171,0.000504,0.126177,7,2,0.515167,0.529441,14.546477,65,0.014133,0.014133,0
16067,"MACON, ANGELO",,71,0.711066,1767,0.000598,0.106518,7,3,0.501,0.524285,18.489857,150,0.011709,0.011709,0
16098,MALICE III,,71,0.825352,2051,0.000566,0.162632,4,3,0.517829,0.535096,10.587429,78,0.018366,0.018366,0
16144,"CAMPBELL, DR. RORY",,82,0.64589,2145,0.000672,0.131302,7,2,0.521332,0.540918,46.962876,146,0.014475,0.014475,0
16145,MILAN,,53,0.880261,1213,0.000473,0.095045,7,3,0.503518,0.51996,3.558215,63,0.010498,0.010498,0
16172,"STAPLES, EDNA M. GRA",,55,0.858586,1275,0.000463,0.148918,6,3,0.513057,0.52678,2.663743,105,0.016796,0.016796,0
16230,"HOPKINS, STEVE",,55,0.666667,990,0.000498,0.074842,0,3,0.512532,0.526447,13.60622,100,0.008223,0.008223,0
16249,"MORRELL, SABRINA",,55,0.651178,967,0.000483,0.109769,7,2,0.51411,0.527445,23.394602,81,0.012219,0.012219,0
16303,HYPERION II,,65,0.653365,1359,0.000545,0.128185,6,3,0.514374,0.530938,24.490925,99,0.014451,0.014451,0
16332,GRIM REAPER/ERIC WIL,,70,0.721325,1742,0.00056,0.167395,6,2,0.518097,0.53493,15.287673,191,0.018832,0.018832,0
16345,WALDO,,73,0.709665,1865,0.000588,0.146981,7,3,0.518634,0.536261,16.316625,136,0.016439,0.016439,0
16380,SAURON/DR. KARL LYKO,,97,0.568943,2649,0.000748,0.176172,7,2,0.525433,0.548403,66.311301,268,0.019605,0.019604,0
16417,3-D MAN/CHARLES CHAN,,105,0.949267,5183,0.000745,0.243674,6,2,0.527646,0.552395,4.058107,114,0.027745,0.027745,0
16437,PRETTY BOY,,60,0.70452,1247,0.000532,0.085299,7,3,0.494083,0.515968,15.724282,122,0.009357,0.009357,0
16496,WOLVERINE SKRULL,,66,0.601865,1291,0.000545,0.130349,7,3,0.516495,0.532601,23.660405,123,0.014567,0.014567,0
16676,RINGTOSS,,51,0.81098,1034,0.000474,0.098259,7,3,0.509664,0.523287,4.960964,129,0.010937,0.010937,0
16677,YAP,,50,0.81551,999,0.000468,0.095051,7,3,0.509405,0.522788,4.675294,96,0.010575,0.010575,0
16678,BODYBAG,,50,0.81551,999,0.000468,0.095051,7,3,0.509405,0.522788,4.675294,137,0.010575,0.010575,0
16679,THUG,,52,0.803922,1066,0.000479,0.100726,7,3,0.509924,0.523786,5.38345,138,0.011217,0.011217,0
16680,GATECRASHER,,50,0.81551,999,0.000468,0.095051,7,3,0.509405,0.522788,4.675294,99,0.010575,0.010575,0
16681,CHINA DOLL,,52,0.802413,1064,0.000479,0.100999,7,3,0.509924,0.523786,5.481247,139,0.011248,0.011248,0
16682,WAXWORK,,51,0.81098,1034,0.000474,0.098259,7,3,0.509664,0.523287,4.960964,136,0.010937,0.010937,0
16685,SCATTERBRAIN,,52,0.803922,1066,0.000479,0.100726,7,3,0.509924,0.523786,5.38345,143,0.011217,0.011217,0
16686,JOYBOY,,52,0.797888,1058,0.000479,0.101242,7,3,0.509924,0.523786,5.614757,121,0.011274,0.011274,0
16687,FERRO2,,53,0.791001,1090,0.000485,0.10371,7,3,0.510183,0.524285,6.041211,146,0.011555,0.011555,0
16719,"STERMAN, ANDREA ANDI",,51,0.63451,809,0.00046,0.089226,6,3,0.509405,0.52312,13.638424,102,0.009965,0.009965,0
16744,NEZARR,,69,0.712702,1672,0.00056,0.146199,6,2,0.517829,0.534431,14.216426,102,0.016463,0.016463,0
16745,ONEG,,65,0.725,1508,0.000536,0.137118,6,2,0.516761,0.532435,12.097656,79,0.015442,0.015442,0
16774,SENTINELS,,97,0.549184,2557,0.000741,0.18927,7,2,0.525433,0.548403,78.043616,178,0.021099,0.021099,0
16788,ASTRA,,70,0.762733,1842,0.000575,0.134505,7,3,0.517829,0.534764,11.477904,141,0.015074,0.015074,0
16790,HOBGOBLIN,,79,0.740993,2283,0.000626,0.165135,7,3,0.520249,0.539255,17.420886,124,0.018542,0.018542,0
16791,QUASAR II,,66,0.775291,1663,0.000555,0.121362,7,3,0.51227,0.52994,10.256666,117,0.013561,0.013561,0
16793,TITAN,,87,0.715317,2676,0.000677,0.17134,7,3,0.522419,0.543247,22.974872,143,0.019196,0.019196,0
16795,MENTOR II,,61,0.771585,1412,0.000525,0.111903,7,3,0.511224,0.527611,9.457317,102,0.01253,0.01253,0
16800,CHAMPION/TRYCO SLATT,,50,0.818776,1003,0.000439,0.129694,4,2,0.512794,0.52495,4.004703,96,0.014641,0.014641,0
16876,SETH II,,56,0.733766,1130,0.000484,0.115189,3,3,0.51411,0.527778,9.699609,146,0.012985,0.012985,0
17127,BISON/BILLY KITSON,,72,0.716745,1832,0.00063,0.08425,6,3,0.513846,0.532934,53.694756,99,0.009166,0.009166,0
17283,GYPSY MOTH,,136,0.700871,6434,0.000945,0.280291,6,2,0.536403,0.567864,81.11135,205,0.031771,0.031771,0
17297,UNION JACK III/JOEY,,118,0.573229,3957,0.000895,0.193082,6,2,0.531283,0.558882,154.175117,148,0.021468,0.021468,0
17372,MECHAMAGE/,,75,0.881441,2446,0.0006,0.161516,6,2,0.51944,0.537425,8.138044,77,0.018161,0.018161,0
17410,"LOCKLIN, GENERAL MER",,50,0.844898,1035,0.000436,0.12074,6,3,0.511485,0.524118,2.974549,87,0.013651,0.013651,0
17411,AMERICAN EAGLE III/J,,110,0.818182,4905,0.000779,0.256208,6,2,0.529039,0.55489,18.264292,134,0.029091,0.029091,0
17430,DREADKNIGHT/BRAM VEL,,56,0.54026,832,0.00049,0.090251,6,3,0.506572,0.522954,20.00551,57,0.010102,0.010102,0
17449,"BEACH, GINGER",,54,0.825297,1181,0.000468,0.128082,6,2,0.513846,0.526946,6.596872,75,0.014391,0.014391,0
17451,"BEACH, SPIDER",,54,0.825297,1181,0.000468,0.128082,6,2,0.513846,0.526946,6.596872,84,0.014391,0.014391,0
17478,LODESTONE/ANDREA,,62,0.870968,1647,0.000566,0.069281,6,3,0.505805,0.524451,28.984801,74,0.007489,0.007489,0
17494,FAYRELYTE STRONGHEAR,,72,0.928013,2372,0.00058,0.158935,6,2,0.518634,0.535928,2.953555,88,0.017864,0.017864,0
17496,KREDDICK,,74,0.916698,2476,0.000593,0.161832,6,2,0.519171,0.536926,3.696397,89,0.018189,0.018189,0
17497,AVIOS,,65,0.990385,2060,0.000539,0.141738,6,2,0.516761,0.532435,0.227898,69,0.015936,0.015936,0
17513,"SIMON, ALEX FLORES",,67,0.850746,1881,0.000541,0.163793,6,2,0.517295,0.533433,8.110797,116,0.018475,0.018475,0
17575,"MOWAT, FARLEY",,84,0.835055,2911,0.000653,0.179537,6,2,0.521875,0.541916,11.692784,118,0.020178,0.020178,0
17576,"MAGRUDER, ALLIE",,77,0.869788,2545,0.000612,0.16234,6,2,0.519979,0.538423,8.473925,90,0.018251,0.018251,0
17695,"INSHALLAH, KHALID",,70,0.94617,2285,0.000569,0.152164,6,2,0.518097,0.53493,2.134061,70,0.017115,0.017115,0
17699,"ST. THOMAS, JULES",,66,0.951515,2041,0.000545,0.143623,6,2,0.517028,0.532934,2.122177,66,0.016155,0.016155,0
17788,WITCHFIRE,,61,0.743169,1360,0.000512,0.126686,4,3,0.512008,0.52811,13.294006,184,0.014273,0.014273,0
17819,THUNDERBIRD III/NEAL,,109,0.66191,3896,0.000808,0.215558,7,2,0.52876,0.554391,60.847873,213,0.0241,0.0241,0
